"","id","especie","ultima_modificacion","altura","circ_tronco_cm","diametro_tronco","long","lat","seccion","nombre_seccion","area_seccion","inclinacion_peligrosa","circ_tronco_cm_cat"
"12123",18660,"Morera","05/07/2011 10:30","Alto (> 8 mts)",47,"Mediano",-68.8365906395,-32.8750449103,1,"Parque Central",1655357.93265,"0","bajo"
"31658",48028,"Morera","05/09/2011 10:03","Medio (4 - 8 mts)",149,"Grande",-68.8266402428,-32.8678717912,4,"Cuarta Este Área Fundacional",1822015.85685,"0","medio"
"5343",8171,"Morera","03/03/2011 13:39","Alto (> 8 mts)",195,"Grande",-68.8436127917,-32.8912220108,2,"Barrio Civico",2366816.36021,"1","alto"
"5885",9024,"Fresno europeo","10/01/2011 10:07","Muy bajo (1 - 2 mts)",3,"Chico",-68.8451199452,-32.8677614947,4,"Cuarta Oeste",1173332.70145,"0","bajo"
"4169",6404,"Acer","17/05/2011 09:14","Medio (4 - 8 mts)",77,"Grande",-68.8538562542,-32.8868664599,5,"Residencial Sur",2423808.92355,"0","bajo"
"18993",28904,"Fresno americano","28/02/2011 13:44","Medio (4 - 8 mts)",120,"Grande",-68.84711293,-32.8880087767,2,"Barrio Civico",2366816.36021,"0","medio"
"2369",3588,"Paraiso","02/09/2011 10:42","Bajo (2 - 4 mts)",25,"Mediano",-68.8316016411,-32.8685171941,4,"Cuarta Este Área Fundacional",1822015.85685,"1","bajo"
"31670",48046,"Morera","02/09/2011 11:19","Medio (4 - 8 mts)",155,"Grande",-68.8264722355,-32.8679673227,4,"Cuarta Este Área Fundacional",1822015.85685,"1","medio"
"5492",8409,"Morera","16/02/2011 16:29","Medio (4 - 8 mts)",38,"Mediano",-68.8381781346,-32.9025315287,2,"Barrio Civico",2366816.36021,"0","bajo"
"11104",17147,"Paraiso sombrilla","15/08/2011 11:06","Medio (4 - 8 mts)",65,"Grande",-68.8379401846,-32.8626683846,4,"Cuarta Oeste",1173332.70145,"0","bajo"
"27624",41809,"Paraiso sombrilla","26/04/2011 12:15","Medio (4 - 8 mts)",170,"Grande",-68.8426994678,-32.8779827908,1,"Parque Central",1655357.93265,"0","alto"
"5020",7690,"Morera","26/05/2011 12:35","Muy bajo (1 - 2 mts)",6,"Chico",-68.8536077202,-32.8839132232,5,"Residencial Sur",2423808.92355,"0","bajo"
"28010",42431,"Morera","26/09/2011 10:46","Alto (> 8 mts)",115,"Grande",-68.8335201442,-32.8762566146,4,"Cuarta Este Área Fundacional",1822015.85685,"0","medio"
"10450",16116,"Olmo comun","18/07/2011 12:37","Alto (> 8 mts)",148,"Grande",-68.8448902838,-32.8732797257,6,"Residencial Norte",2694682.37982,"0","medio"
"1578",2397,"Fresno europeo","21/10/2011 13:51","Medio (4 - 8 mts)",30,"Mediano",-68.8309165703,-32.8902092592,3,"Parque O'Higgins",1531146.02653,"0","bajo"
"17519",26694,"Morera","10/11/2011 09:13","Alto (> 8 mts)",125,"Grande",-68.8319328502,-32.8932113524,3,"Parque O'Higgins",1531146.02653,"0","medio"
"16523",25148,"Morera","09/02/2011 15:14","Alto (> 8 mts)",132,"Grande",-68.835519436,-32.8980343111,2,"Barrio Civico",2366816.36021,"1","medio"
"8901",13590,"Morera","28/02/2011 12:54","Alto (> 8 mts)",73,"Grande",-68.851858347,-32.8652871431,6,"Residencial Norte",2694682.37982,"0","bajo"
"7778",11874,"Paraiso","02/03/2011 09:20","Medio (4 - 8 mts)",150,"Grande",-68.8502229889,-32.866206319,6,"Residencial Norte",2694682.37982,"0","medio"
"9604",14715,"Morera","05/12/2011 13:05","Medio (4 - 8 mts)",78,"Grande",-68.8772989364,-32.8693163278,8,"Aeroparque",2203364.73622,"0","bajo"
"17182",26170,"Fresno europeo","14/11/2011 17:01","Bajo (2 - 4 mts)",60,"Mediano",-68.8299127681,-32.8875652964,3,"Parque O'Higgins",1531146.02653,"0","bajo"
"2004",3044,"Morera","15/09/2011 13:35","Medio (4 - 8 mts)",94,"Grande",-68.8275566248,-32.87253777,4,"Cuarta Este Área Fundacional",1822015.85685,"0","medio"
"6480",9887,"Paraiso sombrilla","10/02/2011 09:19","Alto (> 8 mts)",190,"Grande",-68.858452045,-32.865546709,6,"Residencial Norte",2694682.37982,"0","alto"
"25472",38510,"Fresno europeo","02/11/2010 09:53","Muy bajo (1 - 2 mts)",15,"Chico",-68.8502689733,-32.8688685398,6,"Residencial Norte",2694682.37982,"0","bajo"
"24109",36523,"Morera","06/04/2011 10:04","Alto (> 8 mts)",132,"Grande",-68.8567938968,-32.8785734729,6,"Residencial Norte",2694682.37982,"0","medio"
"24937",37742,"Morera","13/01/2012 18:49","Medio (4 - 8 mts)",100,"Grande",-68.8500082613,-32.8723722572,6,"Residencial Norte",2694682.37982,"0","medio"
"29957",45444,"Morera","09/09/2011 08:57","Medio (4 - 8 mts)",80,"Grande",-68.8248072712,-32.8730089881,4,"Cuarta Este Área Fundacional",1822015.85685,"0","bajo"
"9967",15351,"Paraiso","16/11/2011 12:47","Muy bajo (1 - 2 mts)",10,"Chico",-68.8600942803,-32.8705164114,6,"Residencial Norte",2694682.37982,"0","bajo"
"17579",26778,"Morera","01/11/2011 10:13","Medio (4 - 8 mts)",120,"Grande",-68.8330567103,-32.8945517576,3,"Parque O'Higgins",1531146.02653,"1","medio"
"24757",37479,"Paraiso","15/11/2010 11:25","Medio (4 - 8 mts)",70,"Grande",-68.8565726195,-32.8705245411,6,"Residencial Norte",2694682.37982,"0","bajo"
"15476",23554,"Morera","01/02/2011 16:32","Alto (> 8 mts)",132,"Grande",-68.8506629918,-32.9031257159,2,"Barrio Civico",2366816.36021,"1","medio"
"3783",5822,"Paraiso","03/05/2011 11:19","Medio (4 - 8 mts)",105,"Grande",-68.8431236603,-32.8746200077,1,"Parque Central",1655357.93265,"0","medio"
"16723",25467,"Morera","08/02/2011 13:12","Alto (> 8 mts)",200,"Grande",-68.8405553832,-32.9003457281,2,"Barrio Civico",2366816.36021,"1","alto"
"2049",3113,"Conifera","09/09/2011 13:48","Medio (4 - 8 mts)",27,"Mediano",-68.8305016346,-32.8724883978,4,"Cuarta Este Área Fundacional",1822015.85685,"0","bajo"
"15903",24186,"Morera","27/01/2011 08:42","Alto (> 8 mts)",195,"Grande",-68.8448509667,-32.9009747407,2,"Barrio Civico",2366816.36021,"1","alto"
"3682",5657,"Pltano","02/05/2011 11:37","Medio (4 - 8 mts)",28,"Mediano",-68.8397245029,-32.8760827513,1,"Parque Central",1655357.93265,"0","bajo"
"15468",23537,"Morera","01/02/2011 15:02","Alto (> 8 mts)",122,"Grande",-68.8509905752,-32.9024614306,2,"Barrio Civico",2366816.36021,"0","medio"
"11483",17717,"Paraiso","18/07/2011 09:24","Medio (4 - 8 mts)",120,"Grande",-68.8424557796,-32.8675020984,4,"Cuarta Oeste",1173332.70145,"0","medio"
"13925",21280,"Fresno europeo","13/06/2011 12:30","Medio (4 - 8 mts)",48,"Mediano",-68.8520513768,-32.8966671662,5,"Residencial Sur",2423808.92355,"0","bajo"
"1366",2082,"Pltano","11/10/2011 14:53","Bajo (2 - 4 mts)",48,"Mediano",-68.8291775241,-32.880323042,4,"Cuarta Este Área Fundacional",1822015.85685,"0","bajo"
"10788",16649,"Paraiso","19/07/2011 12:16","Alto (> 8 mts)",180,"Grande",-68.8410112891,-32.8636932245,4,"Cuarta Oeste",1173332.70145,"1","alto"
"30690",46552,"Morera","07/09/2011 11:36","Alto (> 8 mts)",180,"Grande",-68.8330598323,-32.8683748359,4,"Cuarta Oeste",1173332.70145,"0","alto"
"20851",31674,"Morera","14/06/2011 10:20","Medio (4 - 8 mts)",46,"Mediano",-68.8589201485,-32.8886431079,5,"Residencial Sur",2423808.92355,"0","bajo"
"19167",29168,"Pltano","10/03/2011 09:28","Alto (> 8 mts)",176,"Grande",-68.8458484675,-32.8892537935,2,"Barrio Civico",2366816.36021,"0","alto"
"19402",29497,"Pltano","18/02/2011 11:05","Alto (> 8 mts)",172,"Grande",-68.8446586502,-32.892023991,2,"Barrio Civico",2366816.36021,"0","alto"
"10025",15440,"Fresno americano","18/11/2011 12:22","Medio (4 - 8 mts)",70,"Grande",-68.8593972362,-32.8711546717,6,"Residencial Norte",2694682.37982,"0","bajo"
"352",533,"Morera","08/03/2012 17:55","Medio (4 - 8 mts)",120,"Grande",-68.8214265293,-32.868357311,4,"Cuarta Este Área Fundacional",1822015.85685,"0","medio"
"25403",38414,"Acer","04/11/2010 10:56","Alto (> 8 mts)",190,"Grande",-68.8519720208,-32.8702575776,6,"Residencial Norte",2694682.37982,"0","alto"
"6281",9589,"Morera","28/01/2011 12:58","Alto (> 8 mts)",180,"Grande",-68.8511964412,-32.8642439356,6,"Residencial Norte",2694682.37982,"0","alto"
"12408",19070,"Morera","27/07/2011 11:00","Alto (> 8 mts)",170,"Grande",-68.8423838899,-32.8726860292,4,"Cuarta Oeste",1173332.70145,"0","alto"
"21635",32825,"Morera","13/07/2011 11:39","Alto (> 8 mts)",142,"Grande",-68.8524576568,-32.8859278694,5,"Residencial Sur",2423808.92355,"0","medio"
"3581",5500,"Jacarand","08/04/2011 12:19","Bajo (2 - 4 mts)",30,"Mediano",-68.8438458353,-32.8805081924,1,"Parque Central",1655357.93265,"0","bajo"
"18936",28813,"Fresno europeo","27/04/2011 10:28","Alto (> 8 mts)",90,"Grande",-68.847633001,-32.8856752012,1,"Parque Central",1655357.93265,"0","medio"
"18360",27971,"Morera","31/10/2011 09:42","Medio (4 - 8 mts)",168,"Grande",-68.8360511921,-32.8930173276,3,"Parque O'Higgins",1531146.02653,"1","alto"
"379",572,"Morera","08/03/2012 11:10","Alto (> 8 mts)",140,"Grande",-68.8196078628,-32.8686698736,4,"Cuarta Este Área Fundacional",1822015.85685,"0","medio"
"11601",17883,"Pltano","01/08/2011 10:44","Alto (> 8 mts)",175,"Grande",-68.8367881953,-32.8676483912,4,"Cuarta Oeste",1173332.70145,"0","alto"
"10315",15914,"Fresno americano","24/11/2011 12:27","Bajo (2 - 4 mts)",18,"Chico",-68.8732780395,-32.8775326145,7,"Residencial Parque",1786336.08966,"0","bajo"
"4951",7580,"Fresno europeo","24/06/2011 09:53","Bajo (2 - 4 mts)",50,"Mediano",-68.8523364511,-32.8827009494,1,"Parque Central",1655357.93265,"0","bajo"
"9244",14151,"Acer","30/11/2011 11:01","Medio (4 - 8 mts)",88,"Grande",-68.8762542847,-32.8674633287,8,"Aeroparque",2203364.73622,"0","medio"
"22469",34071,"Morera","31/05/2011 13:34","Medio (4 - 8 mts)",70,"Grande",-68.8565087673,-32.8850244885,5,"Residencial Sur",2423808.92355,"0","bajo"
"4575",7007,"Fresno europeo","10/06/2011 11:14","Medio (4 - 8 mts)",87,"Grande",-68.8545939007,-32.8973361094,5,"Residencial Sur",2423808.92355,"1","medio"
"8758",13375,"Jacarand","11/01/2011 09:41","Medio (4 - 8 mts)",60,"Mediano",-68.8452710566,-32.8663728922,4,"Cuarta Oeste",1173332.70145,"0","bajo"
"4462",6844,"Morera","07/06/2011 12:54","Alto (> 8 mts)",138,"Grande",-68.8546578005,-32.8960163645,5,"Residencial Sur",2423808.92355,"0","medio"
"23871",36156,"Pltano","04/04/2011 13:23","Alto (> 8 mts)",210,"Grande",-68.8518115621,-32.8769201852,6,"Residencial Norte",2694682.37982,"0","alto"
"28655",43431,"Morera","26/10/2011 15:44","Medio (4 - 8 mts)",120,"Grande",-68.8323455289,-32.8807679289,3,"Parque O'Higgins",1531146.02653,"0","medio"
"4383",6727,"Paraiso","13/05/2011 11:06","Alto (> 8 mts)",140,"Grande",-68.8562953884,-32.8932671201,5,"Residencial Sur",2423808.92355,"0","medio"
"8307",12679,"Morera","19/01/2011 12:28","Alto (> 8 mts)",200,"Grande",-68.8483021464,-32.8629347542,4,"Cuarta Oeste",1173332.70145,"0","alto"
"4589",7028,"Fresno europeo","13/06/2011 11:07","Bajo (2 - 4 mts)",18,"Chico",-68.8546640277,-32.8972884292,5,"Residencial Sur",2423808.92355,"0","bajo"
"19037",28973,"Pltano","26/04/2011 09:49","Alto (> 8 mts)",200,"Grande",-68.8455398686,-32.885072287,1,"Parque Central",1655357.93265,"1","alto"
"27720",41964,"Morera","19/04/2011 10:20","Medio (4 - 8 mts)",97,"Grande",-68.8390827576,-32.8793944831,1,"Parque Central",1655357.93265,"0","medio"
"31005",47028,"Fresno europeo","15/09/2011 12:35","Muy bajo (1 - 2 mts)",8,"Chico",-68.8314916134,-32.8728520791,4,"Cuarta Este Área Fundacional",1822015.85685,"0","bajo"
"18362",27973,"Morera","31/10/2011 09:39","Muy bajo (1 - 2 mts)",7,"Chico",-68.8361999282,-32.8930223394,3,"Parque O'Higgins",1531146.02653,"0","bajo"
"23553",35698,"Olmo bola","17/03/2011 12:44","Medio (4 - 8 mts)",120,"Grande",-68.8549257688,-32.8750410994,6,"Residencial Norte",2694682.37982,"0","medio"
"25326",38307,"Paraiso","02/12/2010 09:36","Alto (> 8 mts)",170,"Grande",-68.8469468095,-32.8720546484,6,"Residencial Norte",2694682.37982,"0","alto"
"14975",22834,"Morera","10/05/2011 11:30","Alto (> 8 mts)",82,"Grande",-68.8559197974,-32.9005571578,5,"Residencial Sur",2423808.92355,"1","medio"
"18182",27705,"Morera","02/11/2011 08:16","Alto (> 8 mts)",165,"Grande",-68.8369852232,-32.8955321921,2,"Barrio Civico",2366816.36021,"1","alto"
"22607",34266,"Fresno europeo","04/03/2011 10:21","Muy bajo (1 - 2 mts)",4,"Chico",-68.8526905655,-32.8740148841,6,"Residencial Norte",2694682.37982,"0","bajo"
"6208",9482,"Morera","02/02/2011 12:47","Alto (> 8 mts)",84,"Grande",-68.8528235235,-32.8638284691,6,"Residencial Norte",2694682.37982,"0","medio"
"5864",8994,"Paraiso","14/01/2011 13:35","Alto (> 8 mts)",210,"Grande",-68.8459827588,-32.8677918281,4,"Cuarta Oeste",1173332.70145,"0","alto"
"12388",19045,"Morera","26/07/2011 09:53","Bajo (2 - 4 mts)",25,"Mediano",-68.8414654994,-32.8724442966,4,"Cuarta Oeste",1173332.70145,"0","bajo"
"15595",23720,"Morera","25/01/2011 12:37","Medio (4 - 8 mts)",74,"Grande",-68.8500397327,-32.900698031,2,"Barrio Civico",2366816.36021,"0","bajo"
"31485",47760,"Morera","15/09/2011 14:19","Alto (> 8 mts)",185,"Grande",-68.8261263762,-32.8721816311,4,"Cuarta Este Área Fundacional",1822015.85685,"1","alto"
"6100",9335,"Acer","21/02/2011 09:49","Medio (4 - 8 mts)",154,"Grande",-68.8470148111,-32.8653753085,4,"Cuarta Oeste",1173332.70145,"0","medio"
"24954",37768,"Fresno europeo","22/02/2012 07:48","Alto (> 8 mts)",125,"Grande",-68.848995027,-32.8725678572,6,"Residencial Norte",2694682.37982,"0","medio"
"21407",32484,"Fresno europeo","27/05/2011 11:03","Alto (> 8 mts)",115,"Grande",-68.853473977,-32.8891378454,5,"Residencial Sur",2423808.92355,"0","medio"
"11457",17674,"Morera","18/07/2011 11:41","Alto (> 8 mts)",180,"Grande",-68.8415884757,-32.868123443,4,"Cuarta Oeste",1173332.70145,"1","alto"
"22176",33642,"Fresno americano","11/05/2011 13:54","Bajo (2 - 4 mts)",30,"Mediano",-68.8563411736,-32.8864059106,5,"Residencial Sur",2423808.92355,"0","bajo"
"20669",31380,"Fresno europeo","23/05/2011 13:08","Medio (4 - 8 mts)",120,"Grande",-68.8513040992,-32.8840230305,1,"Parque Central",1655357.93265,"0","medio"
"7195",10976,"Morera","08/04/2011 10:38","Alto (> 8 mts)",144,"Grande",-68.8565797259,-32.8812174257,7,"Residencial Parque",1786336.08966,"0","medio"
"19132",29124,"Pltano","26/04/2011 12:45","Alto (> 8 mts)",150,"Grande",-68.8447631772,-32.8858174612,1,"Parque Central",1655357.93265,"0","medio"
"3231",4943,"Fresno europeo","19/07/2011 10:38","Bajo (2 - 4 mts)",16,"Chico",-68.8428068903,-32.8659636743,4,"Cuarta Oeste",1173332.70145,"0","bajo"
"31412",47656,"Pltano","08/09/2011 15:33","Alto (> 8 mts)",398,"Grande",-68.8281777772,-32.8711494112,4,"Cuarta Este Área Fundacional",1822015.85685,"0","muy alto"
"23444",35526,"Morera","17/06/2011 09:13","Medio (4 - 8 mts)",110,"Grande",-68.8557453648,-32.8820700051,7,"Residencial Parque",1786336.08966,"1","medio"
"567",877,"Morera","17/01/2012 19:37","Muy bajo (1 - 2 mts)",8,"Chico",-68.848816248,-32.8742788744,6,"Residencial Norte",2694682.37982,"0","bajo"
"9663",14806,"Morera","05/12/2011 17:49","Muy bajo (1 - 2 mts)",14,"Chico",-68.8798877439,-32.8691305852,8,"Aeroparque",2203364.73622,"0","bajo"
"26880",40660,"Fresno europeo","13/04/2011 09:27","Medio (4 - 8 mts)",30,"Mediano",-68.8436538958,-32.8842479058,1,"Parque Central",1655357.93265,"0","bajo"
"3727",5732,"Morera","04/05/2011 11:25","Bajo (2 - 4 mts)",20,"Chico",-68.8399281445,-32.8788043286,1,"Parque Central",1655357.93265,"0","bajo"
"11696",18015,"Morera","29/07/2011 17:15","Alto (> 8 mts)",226,"Grande",-68.8412709882,-32.8677452251,4,"Cuarta Oeste",1173332.70145,"0","alto"
"23253",35244,"Fresno americano","22/03/2011 11:23","Medio (4 - 8 mts)",62,"Grande",-68.853602363,-32.8822817384,1,"Parque Central",1655357.93265,"0","bajo"
"80",114,"Liquidambar","29/02/2012 10:48","Muy bajo (1 - 2 mts)",8,"Chico",-68.8567764294,-32.8635820428,6,"Residencial Norte",2694682.37982,"0","bajo"
"25543",38620,"Morera","17/12/2010 13:18","Alto (> 8 mts)",180,"Grande",-68.8526056456,-32.8718018463,6,"Residencial Norte",2694682.37982,"0","alto"
"1250",1907,"Paraiso","16/11/2011 12:49","Medio (4 - 8 mts)",45,"Mediano",-68.8587184458,-32.8687214818,6,"Residencial Norte",2694682.37982,"0","bajo"
"5347",8181,"Fresno europeo","11/03/2011 12:42","Bajo (2 - 4 mts)",12,"Chico",-68.8421167023,-32.8913738206,2,"Barrio Civico",2366816.36021,"0","bajo"
"14965",22821,"Paraiso","14/06/2011 12:12","Alto (> 8 mts)",78,"Grande",-68.8581781435,-32.9021907168,5,"Residencial Sur",2423808.92355,"0","bajo"
"21560",32711,"Fresno europeo","18/05/2011 09:00","Medio (4 - 8 mts)",100,"Grande",-68.8519710554,-32.8862682242,5,"Residencial Sur",2423808.92355,"0","medio"
"8118",12367,"Morera","13/01/2011 11:51","Alto (> 8 mts)",190,"Grande",-68.8474964331,-32.8673846322,6,"Residencial Norte",2694682.37982,"0","alto"
"21441",32525,"Acacia visco","23/06/2011 13:40","Alto (> 8 mts)",137,"Grande",-68.8505504845,-32.8900699614,5,"Residencial Sur",2423808.92355,"0","medio"
"22480",34084,"Olmo comun","31/05/2011 13:02","Medio (4 - 8 mts)",110,"Grande",-68.8564237795,-32.8837830309,5,"Residencial Sur",2423808.92355,"0","medio"
"24477",37053,"Morera","05/04/2011 12:26","Medio (4 - 8 mts)",140,"Grande",-68.8562532664,-32.8762086122,6,"Residencial Norte",2694682.37982,"0","medio"
"13591",20806,"Olmo comun","01/06/2011 12:11","Alto (> 8 mts)",108,"Grande",-68.8629367796,-32.8959346352,5,"Residencial Sur",2423808.92355,"0","medio"
"5353",8191,"Morera","15/03/2011 09:16","Alto (> 8 mts)",170,"Grande",-68.8402546782,-32.8917075505,2,"Barrio Civico",2366816.36021,"0","alto"
"22965",34803,"Olmo bola","30/03/2011 10:35","Alto (> 8 mts)",136,"Grande",-68.8510511654,-32.875962495,6,"Residencial Norte",2694682.37982,"0","medio"
"22416",33996,"Fresno europeo","26/05/2011 09:56","Medio (4 - 8 mts)",110,"Grande",-68.8528904729,-32.8841809895,5,"Residencial Sur",2423808.92355,"0","medio"
"17276",26325,"Pltano","20/10/2011 11:52","Alto (> 8 mts)",160,"Grande",-68.8320885146,-32.8900381454,3,"Parque O'Higgins",1531146.02653,"0","medio"
"13769",21071,"Prunas","23/06/2011 10:36","Bajo (2 - 4 mts)",50,"Mediano",-68.8630738107,-32.9001288643,5,"Residencial Sur",2423808.92355,"0","bajo"
"7261",11065,"Paraiso","31/03/2011 12:36","Medio (4 - 8 mts)",65,"Grande",-68.8551490327,-32.8797952416,6,"Residencial Norte",2694682.37982,"0","bajo"
"21493",32610,"Pltano","22/06/2011 13:41","Alto (> 8 mts)",198,"Grande",-68.8516752796,-32.8896073449,5,"Residencial Sur",2423808.92355,"0","alto"
"31",46,"Fresno europeo","01/03/2012 12:38","Bajo (2 - 4 mts)",16,"Chico",-68.8556066986,-32.8968926954,5,"Residencial Sur",2423808.92355,"0","bajo"
"23761",36007,"Morera","21/03/2011 09:10","Alto (> 8 mts)",198,"Grande",-68.8560188058,-32.8758230488,6,"Residencial Norte",2694682.37982,"0","alto"
"7624",11630,"Morera","27/01/2011 11:12","Alto (> 8 mts)",120,"Grande",-68.8502027309,-32.8667473379,6,"Residencial Norte",2694682.37982,"0","medio"
"14836",22626,"Morera","22/06/2011 10:27","Alto (> 8 mts)",160,"Grande",-68.8611853208,-32.9006470636,5,"Residencial Sur",2423808.92355,"0","medio"
"21463",32565,"Pltano","17/06/2011 11:15","Muy bajo (1 - 2 mts)",2,"Chico",-68.8539466338,-32.8901709057,5,"Residencial Sur",2423808.92355,"0","bajo"
"5270",8062,"Acacia SP","04/03/2011 10:20","Alto (> 8 mts)",180,"Grande",-68.8407181547,-32.890160145,3,"Parque O'Higgins",1531146.02653,"0","alto"
"24085",36491,"Fresno europeo","06/04/2011 12:05","Alto (> 8 mts)",80,"Grande",-68.8550106804,-32.8792654519,6,"Residencial Norte",2694682.37982,"0","bajo"
"29025",43998,"Morera","17/10/2011 09:13","Alto (> 8 mts)",185,"Grande",-68.8326826149,-32.8859197483,3,"Parque O'Higgins",1531146.02653,"0","alto"
"21216",32201,"Fresno americano","10/05/2011 11:02","Bajo (2 - 4 mts)",80,"Grande",-68.8589163306,-32.8851851139,5,"Residencial Sur",2423808.92355,"0","bajo"
"25500",38558,"Morera","21/12/2010 12:30","Alto (> 8 mts)",200,"Grande",-68.8525650179,-32.8710418504,6,"Residencial Norte",2694682.37982,"1","alto"
"6793",10381,"Fresno europeo","25/08/2010 11:29","Alto (> 8 mts)",118,"Grande",-68.8464852735,-32.8737586624,6,"Residencial Norte",2694682.37982,"0","medio"
"6763",10331,"Morera","01/12/2010 09:56","Alto (> 8 mts)",70,"Grande",-68.8562837482,-32.8719813289,6,"Residencial Norte",2694682.37982,"0","bajo"
"10116",15601,"Acacia SP","16/11/2011 15:39","Bajo (2 - 4 mts)",56,"Mediano",-68.861574191,-32.8708172825,7,"Residencial Parque",1786336.08966,"0","bajo"
"16607",25288,"Morera","08/02/2011 09:05","Alto (> 8 mts)",200,"Grande",-68.8374090895,-32.8988302618,2,"Barrio Civico",2366816.36021,"0","alto"
"26153",39529,"Paraiso","28/10/2010 11:16","Alto (> 8 mts)",140,"Grande",-68.8498143879,-32.8693969443,6,"Residencial Norte",2694682.37982,"0","medio"
"6565",10024,"Jacarand","02/11/2010 11:18","Bajo (2 - 4 mts)",15,"Chico",-68.8508845536,-32.869961514,6,"Residencial Norte",2694682.37982,"0","bajo"
"11516",17762,"Paraiso","21/07/2011 09:51","Bajo (2 - 4 mts)",60,"Mediano",-68.8425275156,-32.866571279,4,"Cuarta Oeste",1173332.70145,"0","bajo"
"9804",15071,"Acer","17/11/2011 12:27","Medio (4 - 8 mts)",145,"Grande",-68.8583461929,-32.8698679417,6,"Residencial Norte",2694682.37982,"0","medio"
"18994",28905,"Fresno americano","28/02/2011 13:40","Medio (4 - 8 mts)",120,"Grande",-68.8470518838,-32.8880222275,2,"Barrio Civico",2366816.36021,"0","medio"
"25874",39135,"Fresno europeo","15/01/2012 19:02","Bajo (2 - 4 mts)",36,"Mediano",-68.8540628375,-32.8716971549,6,"Residencial Norte",2694682.37982,"0","bajo"
"10112",15596,"Paraiso","16/11/2011 15:57","Bajo (2 - 4 mts)",20,"Chico",-68.8614054756,-32.8711830736,7,"Residencial Parque",1786336.08966,"0","bajo"
